(29, 98)
(25, 96)
(6, 98)
(2, 96)
(14, 98)
(10, 96)
(22, 98)
(18, 96)
(30, 98)
(26, 96)
(7, 98)
(3, 96)
(15, 98)
(11, 96)
(23, 98)
(19, 96)
(31, 98)
(27, 96)
(0, 98)
(4, 96)
(8, 98)
(12, 96)
(16, 98)
(20, 96)
(24, 98)
(28, 96)
(1, 98)
(5, 96)
(9, 98)
(13, 96)
(17, 98)
(21, 96)
(25, 98)
(29, 96)
(2, 98)
(6, 96)
(10, 98)
(14, 96)
(18, 98)
(22, 96)
(26, 98)
(30, 96)
(3, 98)
(7, 96)
(11, 98)
(15, 96)
(19, 98)
(23, 96)
(27, 98)
(31, 96)
(4, 114)
(0, 112)
(12, 114)
(8, 112)
(20, 114)
(16, 112)
(28, 114)
(24, 112)
(5, 114)
(1, 112)
(13, 114)
(9, 112)
(21, 114)
(17, 112)
(29, 114)
(25, 112)
(6, 114)
(2, 112)
(14, 114)
(10, 112)
(22, 114)
(18, 112)
(30, 114)
(26, 112)
(7, 114)
(3, 112)
(15, 114)
(11, 112)
(23, 114)
(19, 112)
(31, 114)
(27, 112)
(0, 114)
(4, 112)
(8, 114)
(12, 112)
(16, 114)
(20, 112)
(24, 114)
(28, 112)
(1, 114)
(5, 112)
(9, 114)
(13, 112)
(17, 114)
(21, 112)
(25, 114)
(29, 112)
(2, 114)
(6, 112)
(10, 114)
(14, 112)
(18, 114)
(22, 112)
(26, 114)
(30, 112)
(3, 114)
(7, 112)
(11, 114)
(15, 112)
(19, 114)
(23, 112)
(27, 114)
(31, 112)
(4, 3)
(0, 1)
(12, 3)
(8, 1)
(20, 3)
(16, 1)
(28, 3)
(24, 1)
(5, 3)
(1, 1)
(13, 3)
(9, 1)
(21, 3)
(17, 1)
(29, 3)
(25, 1)
(6, 3)
(2, 1)
(14, 3)
(10, 1)
(22, 3)
(18, 1)
(30, 3)
(26, 1)
(7, 3)
(3, 1)
(15, 3)
(11, 1)
(23, 3)
(19, 1)
(31, 3)
(27, 1)
(0, 3)
(4, 1)
(8, 3)
(12, 1)
(16, 3)
(20, 1)
(24, 3)
(28, 1)
(1, 3)
(5, 1)
(9, 3)
(13, 1)
(17, 3)
(21, 1)
(25, 3)
(29, 1)
(2, 3)
(6, 1)
(10, 3)
(14, 1)
(18, 3)
(22, 1)
(26, 3)
(30, 1)
(3, 3)
(7, 1)
(11, 3)
(15, 1)
(19, 3)
(23, 1)
(27, 3)
(31, 1)
(4, 19)
(0, 17)
(12, 19)
(8, 17)
(20, 19)
(16, 17)
(28, 19)
(24, 17)
(5, 19)
(1, 17)
(13, 19)
(9, 17)
(21, 19)
(17, 17)
(29, 19)
(25, 17)
(6, 19)
(2, 17)
(14, 19)
(10, 17)
(22, 19)
(18, 17)
(30, 19)
(26, 17)
(7, 19)
(3, 17)
(15, 19)
(11, 17)
(23, 19)
(19, 17)
(31, 19)
(27, 17)
(0, 19)
(4, 17)
(8, 19)
(12, 17)
(16, 19)
(20, 17)
(24, 19)
(28, 17)
(1, 19)
(5, 17)
(9, 19)
(13, 17)
(17, 19)
(21, 17)
(25, 19)
(29, 17)
(2, 19)
(6, 17)
(10, 19)
(14, 17)
(18, 19)
(22, 17)
(26, 19)
(30, 17)
(3, 19)
(7, 17)
(11, 19)
(15, 17)
(19, 19)
(23, 17)
(27, 19)
(31, 17)
(4, 35)
(0, 33)
(12, 35)
(8, 33)
(20, 35)
(16, 33)
(28, 35)
(24, 33)
(5, 35)
(1, 33)
(13, 35)
(9, 33)
(21, 35)
(17, 33)
(29, 35)
(25, 33)
(6, 35)
(2, 33)
(14, 35)
(10, 33)
(22, 35)
(18, 33)
(30, 35)
(26, 33)
(7, 35)
(3, 33)
(15, 35)
(11, 33)
(23, 35)
(19, 33)
(31, 35)
(27, 33)
(0, 35)
(4, 33)
(8, 35)
(12, 33)
(16, 35)
(20, 33)
(24, 35)
(28, 33)
(1, 35)
(5, 33)
(9, 35)
(13, 33)
(17, 35)
(21, 33)
(25, 35)
(29, 33)
(2, 35)
(6, 33)
(10, 35)
(14, 33)
(18, 35)
(22, 33)
(26, 35)
(30, 33)
(3, 35)
(7, 33)
(11, 35)
(15, 33)
(19, 35)
(23, 33)
(27, 35)
(31, 33)
(4, 51)
(0, 49)
(12, 51)
(8, 49)
(20, 51)
(16, 49)
(28, 51)
(24, 49)
(5, 51)
(1, 49)
(13, 51)
(9, 49)
(21, 51)
(17, 49)
(29, 51)
(25, 49)
(6, 51)
(2, 49)
(14, 51)
(10, 49)
(22, 51)
(18, 49)
(30, 51)
(26, 49)
(7, 51)
(3, 49)
(15, 51)
(11, 49)
(23, 51)
(19, 49)
(31, 51)
(27, 49)
(0, 51)
(4, 49)
(8, 51)
(12, 49)
(16, 51)
(20, 49)
(24, 51)
(28, 49)
(1, 51)
(5, 49)
(9, 51)
(13, 49)
(17, 51)
(21, 49)
(25, 51)
(29, 49)
(2, 51)
(6, 49)
(10, 51)
(14, 49)
(18, 51)
(22, 49)
(26, 51)
(30, 49)
(3, 51)
(7, 49)
(11, 51)
(15, 49)
(19, 51)
(23, 49)
(27, 51)
(31, 49)
(4, 67)
(0, 65)
(12, 67)
(8, 65)
(20, 67)
(16, 65)
(28, 67)
(24, 65)
(5, 67)
(1, 65)
(13, 67)
(9, 65)
(21, 67)
(17, 65)
(29, 67)
(25, 65)
(6, 67)
(2, 65)
(14, 67)
(10, 65)
(22, 67)
(18, 65)
(30, 67)
(26, 65)
(7, 67)
(3, 65)
(15, 67)
(11, 65)
(23, 67)
(19, 65)
(31, 67)
(27, 65)
(0, 67)
(4, 65)
(8, 67)
(12, 65)
(16, 67)
(20, 65)
(24, 67)
(28, 65)
(1, 67)
(5, 65)
(9, 67)
(13, 65)
(17, 67)
(21, 65)
(25, 67)
(29, 65)
(2, 67)
(6, 65)
(10, 67)
(14, 65)
(18, 67)
(22, 65)
(26, 67)
(30, 65)
(3, 67)
(7, 65)
(11, 67)
(15, 65)
(19, 67)
(23, 65)
(27, 67)
(31, 65)
(4, 83)
(0, 81)
(12, 83)
(8, 81)
(20, 83)
(16, 81)
(28, 83)
(24, 81)
(5, 83)
(1, 81)
(13, 83)
(9, 81)
(21, 83)
(17, 81)
(29, 83)
(25, 81)
(6, 83)
(2, 81)
(14, 83)
(10, 81)
(22, 83)
(18, 81)
(30, 83)
(26, 81)
(7, 83)
(3, 81)
(15, 83)
(11, 81)
(23, 83)
(19, 81)
(31, 83)
(27, 81)
(0, 83)
(4, 81)
(8, 83)
(12, 81)
(16, 83)
(20, 81)
(24, 83)
(28, 81)
(1, 83)
(5, 81)
(9, 83)
(13, 81)
(17, 83)
(21, 81)
(25, 83)
(29, 81)
(2, 83)
(6, 81)
(10, 83)
(14, 81)
(18, 83)
(22, 81)
(26, 83)
(30, 81)
(3, 83)
(7, 81)
(11, 83)
(15, 81)
(19, 83)
(23, 81)
(27, 83)
(31, 81)
(4, 99)
(0, 97)
(12, 99)
(8, 97)
(20, 99)
(16, 97)
(28, 99)
(24, 97)
(5, 99)
(1, 97)
(13, 99)
(9, 97)
(21, 99)
(17, 97)
(29, 99)
(25, 97)
(6, 99)
(2, 97)
(14, 99)
(10, 97)
(22, 99)
(18, 97)
(30, 99)
(26, 97)
(7, 99)
(3, 97)
(15, 99)
(11, 97)
(23, 99)
(19, 97)
(31, 99)
(27, 97)
(0, 99)
(4, 97)
(8, 99)
(12, 97)
(16, 99)
(20, 97)
(24, 99)
(28, 97)
(1, 99)
(5, 97)
(9, 99)
(13, 97)
(17, 99)
(21, 97)
(25, 99)
(29, 97)
(2, 99)
(6, 97)
(10, 99)
(14, 97)
(18, 99)
(22, 97)
(26, 99)
(30, 97)
(3, 99)
(7, 97)
(11, 99)
(15, 97)
(19, 99)
(23, 97)
(27, 99)
(31, 97)
(4, 115)
(0, 113)
(12, 115)
(8, 113)
(20, 115)
(16, 113)
(28, 115)
(24, 113)
(5, 115)
(1, 113)
(13, 115)
(9, 113)
(21, 115)
(17, 113)
(29, 115)
(25, 113)
(6, 115)
(2, 113)
(14, 115)
(10, 113)
(22, 115)
(18, 113)
(30, 115)
(26, 113)
(7, 115)
(3, 113)
(15, 115)
(11, 113)
(23, 115)
(19, 113)
(31, 115)
(27, 113)
(0, 115)
(4, 113)
(8, 115)
(12, 113)
(16, 115)
(20, 113)
(24, 115)
(28, 113)
(1, 115)
(5, 113)
(9, 115)
(13, 113)
(17, 115)
(21, 113)
(25, 115)
(29, 113)
(2, 115)
(6, 113)
(10, 115)
(14, 113)
(18, 115)
(22, 113)
(26, 115)
(30, 113)
(3, 115)
(7, 113)
(11, 115)
(15, 113)
(19, 115)
(23, 113)
(27, 115)
(31, 113)
(0, 6)
(4, 4)
(8, 6)
(12, 4)
(16, 6)
(20, 4)
(24, 6)
(28, 4)
(1, 6)
(5, 4)
(9, 6)
(13, 4)
(17, 6)
(21, 4)
(25, 6)
(29, 4)
(2, 6)
(6, 4)
(10, 6)
(14, 4)
(18, 6)
(22, 4)
(26, 6)
(30, 4)
(3, 6)
(7, 4)
(11, 6)
(15, 4)
(19, 6)
(23, 4)
(27, 6)
(31, 4)
(4, 6)
(0, 4)
(12, 6)
(8, 4)
(20, 6)
(16, 4)
(28, 6)
(24, 4)
(5, 6)
(1, 4)
(13, 6)
(9, 4)
(21, 6)
(17, 4)
(29, 6)
(25, 4)
(6, 6)
(2, 4)
(14, 6)
(10, 4)
(22, 6)
(18, 4)
(30, 6)
(26, 4)
(7, 6)
(3, 4)
(15, 6)
(11, 4)
(23, 6)
(19, 4)
(31, 6)
(27, 4)
(0, 22)
(4, 20)
(8, 22)
(12, 20)
(16, 22)
(20, 20)
(24, 22)
(28, 20)
(1, 22)
(5, 20)
(9, 22)
(13, 20)
(17, 22)
(21, 20)
(25, 22)
(29, 20)
(2, 22)
(6, 20)
(10, 22)
(14, 20)
(18, 22)
(22, 20)
(26, 22)
(30, 20)
(3, 22)
(7, 20)
(11, 22)
(15, 20)
(19, 22)
(23, 20)
(27, 22)
(31, 20)
(4, 22)
(0, 20)
(12, 22)
(8, 20)
(20, 22)
(16, 20)
(28, 22)
(24, 20)
(5, 22)
(1, 20)
(13, 22)
(9, 20)
(21, 22)
(17, 20)
(29, 22)
(25, 20)
(6, 22)
(2, 20)
(14, 22)
(10, 20)
(22, 22)
(18, 20)
(30, 22)
(26, 20)
(7, 22)
(3, 20)
(15, 22)
(11, 20)
(23, 22)
(19, 20)
(31, 22)
(27, 20)
(0, 38)
(4, 36)
(8, 38)
(12, 36)
(16, 38)
(20, 36)
(24, 38)
(28, 36)
(1, 38)
(5, 36)
(9, 38)
(13, 36)
(17, 38)
(21, 36)
(25, 38)
(29, 36)
(2, 38)
(6, 36)
(10, 38)
(14, 36)
(18, 38)
(22, 36)
(26, 38)
(30, 36)
(3, 38)
(7, 36)
(11, 38)
(15, 36)
(19, 38)
(23, 36)
(27, 38)
(31, 36)
(4, 38)
(0, 36)
(12, 38)
(8, 36)
(20, 38)
(16, 36)
(28, 38)
(24, 36)
(5, 38)
(1, 36)
(13, 38)
(9, 36)
(21, 38)
(17, 36)
(29, 38)
(25, 36)
(6, 38)
(2, 36)
(14, 38)
(10, 36)
(22, 38)
(18, 36)
(30, 38)
(26, 36)
(7, 38)
(3, 36)
(15, 38)
(11, 36)
(23, 38)
(19, 36)
(31, 38)
(27, 36)
(0, 54)
(4, 52)
(8, 54)
(12, 52)
(16, 54)
(20, 52)
(24, 54)
(28, 52)
(1, 54)
(5, 52)
(9, 54)
(13, 52)
(17, 54)
(21, 52)
(25, 54)
(29, 52)
(2, 54)
(6, 52)
(10, 54)
(14, 52)
(18, 54)
(22, 52)
(26, 54)
(30, 52)
(3, 54)
(7, 52)
(11, 54)
(15, 52)
(19, 54)
(23, 52)
(27, 54)
(31, 52)
(4, 54)
(0, 52)
(12, 54)
(8, 52)
(20, 54)
(16, 52)
(28, 54)
(24, 52)
(5, 54)
(1, 52)
(13, 54)
(9, 52)
(21, 54)
(17, 52)
(29, 54)
(25, 52)
(6, 54)
(2, 52)
(14, 54)
(10, 52)
(22, 54)
(18, 52)
(30, 54)
(26, 52)
(7, 54)
(3, 52)
(15, 54)
(11, 52)
(23, 54)
(19, 52)
(31, 54)
(27, 52)
(0, 70)
(4, 68)
(8, 70)
(12, 68)
(16, 70)
(20, 68)
(24, 70)
(28, 68)
(1, 70)
(5, 68)
(9, 70)
(13, 68)
(17, 70)
(21, 68)
(25, 70)
(29, 68)
(2, 70)
(6, 68)
(10, 70)
(14, 68)
(18, 70)
(22, 68)
(26, 70)
(30, 68)
(3, 70)
(7, 68)
(11, 70)
(15, 68)
(19, 70)
(23, 68)
(27, 70)
(31, 68)
(4, 70)
(0, 68)
(12, 70)
(8, 68)
(20, 70)
(16, 68)
(28, 70)
(24, 68)
(5, 70)
(1, 68)
(13, 70)
(9, 68)
(21, 70)
(17, 68)
(29, 70)
(25, 68)
(6, 70)
(2, 68)
(14, 70)
(10, 68)
(22, 70)
(18, 68)
(30, 70)
(26, 68)
(7, 70)
(3, 68)
(15, 70)
(11, 68)
(23, 70)
(19, 68)
(31, 70)
(27, 68)
(0, 86)
(4, 84)
(8, 86)
(12, 84)
(16, 86)
(20, 84)
(24, 86)
(28, 84)
(1, 86)
(5, 84)
(9, 86)
(13, 84)
(17, 86)
(21, 84)
(25, 86)
(29, 84)
(2, 86)
(6, 84)
(10, 86)
(14, 84)
(18, 86)
(22, 84)
(26, 86)
(30, 84)
(3, 86)
(7, 84)
(11, 86)
(15, 84)
(19, 86)
(23, 84)
(27, 86)
(31, 84)
(4, 86)
(0, 84)
(12, 86)
(8, 84)
(20, 86)
(16, 84)
(28, 86)
(24, 84)
(5, 86)
(1, 84)
(13, 86)
(9, 84)
(21, 86)
(17, 84)
(29, 86)
(25, 84)
(6, 86)
(2, 84)
(14, 86)
(10, 84)
(22, 86)
(18, 84)
(30, 86)
(26, 84)
(7, 86)
(3, 84)
(15, 86)
(11, 84)
(23, 86)
(19, 84)
(31, 86)
(27, 84)
(0, 102)
(4, 100)
(8, 102)
(12, 100)
(16, 102)
(20, 100)
(24, 102)
(28, 100)
(1, 102)
(5, 100)
(9, 102)
(13, 100)
(17, 102)
(21, 100)
(25, 102)
(29, 100)
(2, 102)
(6, 100)
(10, 102)
(14, 100)
(18, 102)
(22, 100)
(26, 102)
(30, 100)
(3, 102)
(7, 100)
(11, 102)
(15, 100)
(19, 102)
(23, 100)
(27, 102)
(31, 100)
(4, 102)
(0, 100)
(12, 102)
(8, 100)
(20, 102)
(16, 100)
(28, 102)
(24, 100)
(5, 102)
(1, 100)
(13, 102)
(9, 100)
(21, 102)
(17, 100)
(29, 102)
(25, 100)
(6, 102)
(2, 100)
(14, 102)
(10, 100)
(22, 102)
(18, 100)
(30, 102)
(26, 100)
(7, 102)
(3, 100)
(15, 102)
(11, 100)
(23, 102)
(19, 100)
(31, 102)
(27, 100)
(0, 118)
(4, 116)
(8, 118)
(12, 116)
(16, 118)
(20, 116)
(24, 118)
(28, 116)
(1, 118)
(5, 116)
(9, 118)
(13, 116)
(17, 118)
(21, 116)
(25, 118)
(29, 116)
(2, 118)
(6, 116)
(10, 118)
(14, 116)
(18, 118)
(22, 116)
(26, 118)
(30, 116)
(3, 118)
(7, 116)
(11, 118)
(15, 116)
(19, 118)
(23, 116)
(27, 118)
(31, 116)
(4, 118)
(0, 116)
(12, 118)
(8, 116)
(20, 118)
(16, 116)
(28, 118)
(24, 116)
(5, 118)
(1, 116)
(13, 118)
(9, 116)
(21, 118)
(17, 116)
(29, 118)
(25, 116)
(6, 118)
(2, 116)
(14, 118)
(10, 116)
(22, 118)
(18, 116)
(30, 118)
(26, 116)
(7, 118)
(3, 116)
(15, 118)
(11, 116)
(23, 118)
(19, 116)
(31, 118)
(27, 116)
(0, 7)
(4, 5)
(8, 7)
(12, 5)
(16, 7)
(20, 5)
(24, 7)
(28, 5)
(1, 7)
(5, 5)
(9, 7)
(13, 5)
(17, 7)
(21, 5)
(25, 7)
(29, 5)
(2, 7)
(6, 5)
(10, 7)
(14, 5)
(18, 7)
(22, 5)
(26, 7)
(30, 5)
(3, 7)
(7, 5)
(11, 7)
(15, 5)
(19, 7)
(23, 5)
(27, 7)
(31, 5)
(4, 7)
(0, 5)
(12, 7)
(8, 5)
(20, 7)
(16, 5)
(28, 7)
(24, 5)
(5, 7)
(1, 5)
(13, 7)
(9, 5)
(21, 7)
(17, 5)
(29, 7)
(25, 5)
(6, 7)
(2, 5)
(14, 7)
(10, 5)
(22, 7)
(18, 5)
(30, 7)
(26, 5)
(7, 7)
(3, 5)
(15, 7)
(11, 5)
(23, 7)
(19, 5)
(31, 7)
(27, 5)
(0, 23)
(4, 21)
(8, 23)
(12, 21)
(16, 23)
(20, 21)
(24, 23)
(28, 21)
(1, 23)
(5, 21)
(9, 23)
(13, 21)
(17, 23)
(21, 21)
(25, 23)
(29, 21)
(2, 23)
(6, 21)
(10, 23)
(14, 21)
(18, 23)
(22, 21)
(26, 23)
(30, 21)
(3, 23)
(7, 21)
(11, 23)
(15, 21)
(19, 23)
(23, 21)
(27, 23)
(31, 21)
(4, 23)
(0, 21)
(12, 23)
(8, 21)
(20, 23)
(16, 21)
(28, 23)
(24, 21)
(5, 23)
(1, 21)
(13, 23)
(9, 21)
(21, 23)
(17, 21)
(29, 23)
(25, 21)
(6, 23)
(2, 21)
(14, 23)
(10, 21)
(22, 23)
(18, 21)
(30, 23)
(26, 21)
(7, 23)
(3, 21)
(15, 23)
(11, 21)
(23, 23)
(19, 21)
(31, 23)
(27, 21)
(0, 39)
(4, 37)
(8, 39)
(12, 37)
(16, 39)
(20, 37)
(24, 39)
(28, 37)
(1, 39)
(5, 37)
(9, 39)
(13, 37)
(17, 39)
(21, 37)
(25, 39)
(29, 37)
(2, 39)
(6, 37)
(10, 39)
(14, 37)
(18, 39)
(22, 37)
(26, 39)
(30, 37)
(3, 39)
(7, 37)
(11, 39)
(15, 37)
(19, 39)
(23, 37)
(27, 39)
(31, 37)
(4, 39)
(0, 37)
(12, 39)
(8, 37)
(20, 39)
(16, 37)
(28, 39)
(24, 37)
(5, 39)
(1, 37)
(13, 39)
(9, 37)
(21, 39)
(17, 37)
(29, 39)
(25, 37)
(6, 39)
(2, 37)
(14, 39)
(10, 37)
(22, 39)
(18, 37)
(30, 39)
(26, 37)
(7, 39)
(3, 37)
(15, 39)
(11, 37)
(23, 39)
(19, 37)
(31, 39)
(27, 37)
(0, 55)
(4, 53)
(8, 55)
(12, 53)
(16, 55)
(20, 53)
(24, 55)
(28, 53)
(1, 55)
(5, 53)
(9, 55)
(13, 53)
(17, 55)
(21, 53)
(25, 55)
(29, 53)
(2, 55)
(6, 53)
(10, 55)
(14, 53)
(18, 55)
(22, 53)
(26, 55)
(30, 53)
(3, 55)
(7, 53)
(11, 55)
(15, 53)
(19, 55)
(23, 53)
(27, 55)
(31, 53)
(4, 55)
(0, 53)
(12, 55)
(8, 53)
(20, 55)
(16, 53)
(28, 55)
(24, 53)
(5, 55)
(1, 53)
(13, 55)
(9, 53)
(21, 55)
(17, 53)
(29, 55)
(25, 53)
(6, 55)
(2, 53)
(14, 55)
(10, 53)
(22, 55)
(18, 53)
(30, 55)
(26, 53)
(7, 55)
(3, 53)
(15, 55)
(11, 53)
(23, 55)
(19, 53)
(31, 55)
(27, 53)
(0, 71)
(4, 69)
(8, 71)
(12, 69)
(16, 71)
(20, 69)
(24, 71)
(28, 69)
(1, 71)
(5, 69)
(9, 71)
(13, 69)
(17, 71)
(21, 69)
(25, 71)
(29, 69)
(2, 71)
(6, 69)
(10, 71)
(14, 69)
(18, 71)
(22, 69)
(26, 71)
(30, 69)
(3, 71)
(7, 69)
(11, 71)
(15, 69)
(19, 71)
(23, 69)
(27, 71)
(31, 69)
(4, 71)
(0, 69)
(12, 71)
(8, 69)
(20, 71)
(16, 69)
(28, 71)
(24, 69)
(5, 71)
(1, 69)
(13, 71)
(9, 69)
(21, 71)
(17, 69)
(29, 71)
(25, 69)
(6, 71)
(2, 69)
(14, 71)
(10, 69)
(22, 71)
(18, 69)
(30, 71)
(26, 69)
(7, 71)
(3, 69)
(15, 71)
(11, 69)
(23, 71)
(19, 69)
(31, 71)
(27, 69)
(0, 87)
(4, 85)
(8, 87)
(12, 85)
(16, 87)
(20, 85)
(24, 87)
(28, 85)
(1, 87)
(5, 85)
(9, 87)
(13, 85)
(17, 87)
(21, 85)
(25, 87)
(29, 85)
(2, 87)
(6, 85)
(10, 87)
(14, 85)
(18, 87)
(22, 85)
(26, 87)
(30, 85)
(3, 87)
(7, 85)
(11, 87)
(15, 85)
(19, 87)
(23, 85)
(27, 87)
(31, 85)
(4, 87)
(0, 85)
(12, 87)
(8, 85)
(20, 87)
(16, 85)
(28, 87)
(24, 85)
(5, 87)
(1, 85)
(13, 87)
(9, 85)
(21, 87)
(17, 85)
(29, 87)
(25, 85)
(6, 87)
(2, 85)
(14, 87)
(10, 85)
(22, 87)
(18, 85)
(30, 87)
(26, 85)
(7, 87)
(3, 85)
(15, 87)
(11, 85)
(23, 87)
(19, 85)
(31, 87)
(27, 85)
(0, 103)
(4, 101)
(8, 103)
(12, 101)
(16, 103)
(20, 101)
(24, 103)
(28, 101)
(1, 103)
(5, 101)
(9, 103)
(13, 101)
(17, 103)
(21, 101)
(25, 103)
(29, 101)
(2, 103)
(6, 101)
(10, 103)
(14, 101)
(18, 103)
(22, 101)
(26, 103)
(30, 101)
(3, 103)
(7, 101)
(11, 103)
(15, 101)
(19, 103)
(23, 101)
(27, 103)
(31, 101)
(4, 103)
(0, 101)
(12, 103)
(8, 101)
(20, 103)
(16, 101)
(28, 103)
(24, 101)
(5, 103)
(1, 101)
(13, 103)
(9, 101)
(21, 103)
(17, 101)
(29, 103)
(25, 101)
(6, 103)
(2, 101)
(14, 103)
(10, 101)
(22, 103)
(18, 101)
(30, 103)
(26, 101)
(7, 103)
(3, 101)
(15, 103)
(11, 101)
(23, 103)
(19, 101)
(31, 103)
(27, 101)
(0, 119)
(4, 117)
(8, 119)
(12, 117)
(16, 119)
(20, 117)
(24, 119)
(28, 117)
(1, 119)
(5, 117)
(9, 119)
(13, 117)
(17, 119)
(21, 117)
(25, 119)
(29, 117)
